qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q3362502,medical device,医療機器,Q12139612,Quebec Sports Hall of Fame,,sports hall of fame,,,,,,
Q2581496,medical device,医療機器,Q12139612,Top 40 Tracks,,US music airplay chart,,,,,,
Q1666611,medical device,医療機器,Q12139612,International Gymnastics Hall of Fame,国際体操殿堂,"Hall of fame in Oklahoma, USA",,,,,,
Q2604108,medical device,医療機器,Q12139612,The Rock Across Australia,,Christian music chart,,,,,,
Q1165857,medical device,医療機器,Q12139612,Vinea,,soft drink,,,,,,
Q3526267,medical device,医療機器,Q12139612,tea with pine nuts,,drink,,,,,,
Q2645010,medical device,医療機器,Q12139612,Israeli Annual Hebrew Song Chart,,song chart of Hebrew songs,,,,,,
Q1847685,medical device,医療機器,Q12139612,Italian Football Hall of Fame,イタリアサッカー殿堂,hall of fame for association football players,,,,,,
Q744713,medical device,医療機器,Q12139612,International Swimming Hall of Fame,国際水泳殿堂,"hall of fame for swimmers, divers and water polo players in Fort Lauderdale, Florida",,,,,,
Q1272309,medical device,医療機器,Q12139612,Keli,,Austrian beverage trademark,,,,,,
Q572227,medical device,医療機器,Q12139612,International Boxing Hall of Fame,国際ボクシング名誉の殿堂博物館,"honors boxers, trainers and other contributors to the boxing sport worldwide",,,,,,
Q1108213,medical device,医療機器,Q12139612,Ki kicsoda a hírközlésben?,,Who's Who of Hungarian journalists (1994),,,,,,
Q3517650,medical device,医療機器,Q12139612,Welsh Sports Hall of Fame,,Welsh charitable organisation,,,,,,
Q3493770,medical device,医療機器,Q12139612,Pepsi Max,ペプシ・マックス,sugar free cola,,,,,,
Q2642564,medical device,医療機器,Q12139612,Independent Albums,米国Indie,Billboard chart,,,,,,
Q112328324,medical device,医療機器,Q12139612,Rinaldi catalog,,catalog of Vivaldi's instrumental works by Mario Rinaldi,,,,,,
Q126015380,medical device,医療機器,Q12139612,Thematisches Verzeichnis der Werke von Joseph Eybler,,catalogue of works by Joseph Eybler,,,,,,
Q52454,medical device,医療機器,Q12139612,International Tennis Hall of Fame,国際テニス殿堂,"tennis museum and venue in Newport, USA",,,,,,
Q116893743,medical device,医療機器,Q12139612,Roger Smalley: Compositions,,online list of compositions of Roger Smalley,,,,,,
Q117025088,medical device,医療機器,Q12139612,Bachmann catalog,,limited thematic index of Vivaldi's works by Alberto Bachmann,,,,,,
Q120485851,medical device,医療機器,Q12139612,Die Melodien der deutschen evangelischen Kirchenlieder,,Johannes Zahn's catalogue of German Evangelical hymn tunes,,,,,,
Q107612118,medical device,医療機器,Q12139612,Harry Halbreich's catalog of Arthur Honegger's works (H),,thematic catalog by Harry Halbreich,,,,,,
Q131304076,medical device,医療機器,Q12139612,A Descriptive Catalogue of the Music of Charles Ives,,"catalog of the music of Charles Ives, by James B. Sinclair",,,,,,
Q124232222,medical device,医療機器,Q12139612,NB noter,,Norway national library online music catalog,,,,,,
Q111728412,medical device,医療機器,Q12139612,TUR catalog,,release catalog from record label TRASH-UP!! RECORDS,,,,,,
Q114833118,medical device,医療機器,Q12139612,Hugo-Wolf-Werkverzeichnis,,catalogue identifying compositions by Hugo Wolf,,,,,,
Q64335,medical device,医療機器,Q12139612,Slovenian Hockey Hall of Fame,,,,,,,,
Q108091469,medical device,医療機器,Q12139612,Chopin National Edition,エキエル版,Complete urtext edition of works by Frédéric Chopin,,,,,,
Q121593070,medical device,医療機器,Q12139612,Digital Catalogue Raisonné – Gluck-Gesamtausgabe,,digital thematic-systematic catalog of Christoph Willibald Gluck´s works,,,,,,
Q58818,medical device,医療機器,Q12139612,IIHF Hall of Fame,国際アイスホッケー殿堂,hall of fame of the International Ice Hockey Federation,,,,,,
Q106314977,medical device,医療機器,Q12139612,The works of Eduard Tubin,,Thematic catalog of Eduard Tubin compositions,,,,,,
Q106564583,medical device,医療機器,Q12139612,"Samuel Barber, a thematic catalogue of the complete works",,Thematic catalog of Samuel Barber compositions,,,,,,
Q98277542,medical device,医療機器,Q12139612,Album amicorum of Joannes Le Francq of Berkhey 3,,,,,,,,
Q104377439,medical device,医療機器,Q12139612,Catalogue of the Library of the Pontifical Institute of Christian Archaeology,,catalogue of the Library of the Pontifical Institute of Christian Archaeology,,,,,,
Q101172988,medical device,医療機器,Q12139612,Catalogue of woodcuts by Albrecht Dürer,,1900 book by Campbell Dodgson,,,,,,
Q101181018,medical device,医療機器,Q12139612,"Catalogue of Early German and Flemish Woodcuts in the British Museum, Vol. 1",,"art catalog by Campbell Dodgson 1903, source of C. D. reference numbers",,,,,,
Q104866947,medical device,医療機器,Q12139612,SEARCH on line catalogue,SEARCHオンライン目録,,,,,,,
Q104970775,medical device,医療機器,Q12139612,Catalog of the Library of the American Academy in Rome,,catalog of the Library of the American Academy in Rome,,,,,,
Q101492528,medical device,医療機器,Q12139612,"Hollstein's German engravings, etchings and woodcuts, ca. 1400-1700. Vol. 7: Albrecht and Hans Dürer",,Volume 7 of art reference book devoted to Albrecht and Hans Dürer,,,,,,
Q101552120,medical device,医療機器,Q12139612,Ercole Ramazzani de la Rocha - Aspetti del Manierismo nelle Marche della Controriforma,,exhibition catalog edited by Marsilio,,,,,,
Q101552417,medical device,医療機器,Q12139612,"El Greco catalog raisonné, 1969",,"catalog of paintings by El Greco, written by Tiziana Frati, part of Classici dell'Arte",,,,,,
Q101585775,medical device,医療機器,Q12139612,Scultura Aurea,,jewellery exhibition with catalogue,,,,,,
Q105663258,medical device,医療機器,Q12139612,Amathus,,online catalogue of three Cypriot libraries,,,,,,
Q105086998,medical device,医療機器,Q12139612,BnF Archives and Manuscripts,,archives and manuscripts catalogue of the Bibliothèque nationale de France (BnF),,,,,,
Q101762956,medical device,医療機器,Q12139612,"The Second New Zealand Jewellery Biennial, Same but Different",,jewelry exhibition with catalogue,,,,,,
Q105221679,medical device,医療機器,Q12139612,Leiden University library catalogue,,(online) catalogue of the Leiden University library,,,,,,
Q105343472,medical device,医療機器,Q12139612,Calgary Public Library catalog,,online public access catalog of the Calgary Public Library,,,,,,
Q105427229,medical device,医療機器,Q12139612,Catalog of the Library of the Svenska Institutet i Rom,,catalog of the Library of the Svenska Institutet i Rom,,,,,,
Q105458385,medical device,医療機器,Q12139612,Catalogue of the Biblioteca Iglesia Nacional Española en Roma,,catalogue of the Biblioteca Iglesia Nacional Española en Roma,,,,,,
Q105458389,medical device,医療機器,Q12139612,Catalogue of the Biblioteca Franco Serantini,,catalogue of the Biblioteca Franco Serantini,,,,,,
Q102201499,medical device,医療機器,Q12139612,Juwelen! Schitteren aan het Russische hof,,jewellery exhibition catalog for exhibition in the Amsterdam Hermitage 2019–2020,,,,,,
Q102231394,medical device,医療機器,Q12139612,The English Icon: Elizabethan & Jacobean portraiture,,book by Roy Strong published in 1969,,,,,,
Q102261289,medical device,医療機器,Q12139612,"Artists of the Tudor Court: the portrait miniature rediscovered, 1520-1620",,first edition of book by Roy Strong published in 1983,,,,,,
Q102274857,medical device,医療機器,Q12139612,Les peintures des manuscrits de Shah Abbas Ier à la fin des Safavis,,art catalog by Ivan Stchoukine,,,,,,
Q102417145,medical device,医療機器,Q12139612,"Pictures in the collection of P.A.B. Widener at Lynnewood hall, Elkins Park, Pennsylvania. British and modern French schools",,1915 catalogue of paintings by William Roberts,,,,,,
Q102417405,medical device,医療機器,Q12139612,"Pictures in the collection of P.A.B. Widener at Lynnewood hall, Elkins Park, Pennsylvania. Early Italian & Spanish schools.",,1916 catalogue of paintings by William Roberts,,,,,,
Q105643353,medical device,医療機器,Q12139612,The Compositions of Vagn Holmboe – A catalog of works and recordings with indexes of persons and titles,,catalogue compiled by Paul Rapoport,,,,,,
Q105660663,medical device,医療機器,Q12139612,Catalogue of the Library of the Cyprus University of Technology,,catalogue of the Library of the Cyprus University of Technology,,,,,,
Q105663811,medical device,医療機器,Q12139612,Catalogue of the Library of the European University Cyprus,,catalogue of the European University Cyprus,,,,,,
Q105667100,medical device,医療機器,Q12139612,Catalogue of the Library of the Pontifical University of Salamanca,,catalogue of the Library of the Pontifical University of Salamanca,,,,,,
Q104828762,medical device,医療機器,Q12139612,Royal Library of Belgium (KBR) Online Catalogue,ベルギー王立図書館オンライン・カタログ,online public access catalogue of the Royal Library of Belgium (KBR),ベルギー王立図書館 (KBR) のオンライン・パブリック・アクセス・カタログ,,,,,
Q105682168,medical device,医療機器,Q12139612,Catalogue of Cyprus Library,,catalogue of Cyprus Library (National Library of Cyprus),,,,,,
Q105682079,medical device,医療機器,Q12139612,The Music of Liszt,,catalogue of compositions by Franz Liszt compiled by Humphrey Searle,,,,,,
Q105097188,medical device,医療機器,Q12139612,Union Catalog of Armenian Continuing Resources,,,,,,,,
Q105429169,medical device,医療機器,Q12139612,Armenian Book,,,,,,,,
Q105737216,medical device,医療機器,Q12139612,Catalogue of the Capitular Library of Verona,,catalogue of the Capitular Library of Verona,,,,,,
Q98277545,medical device,医療機器,Q12139612,"Album amicorum of Bernardus Paludanus (= Berend ten Broeke) (1550-1633), physician",,album amicorum,,,,,,
Q98277540,medical device,医療機器,Q12139612,Album amicorum of Joannes Le Francq of Berkhey 2,,album amicorum,,,,,,
Q98277550,medical device,医療機器,Q12139612,Album amicorum of Catherine Campbell,,album amicorum,,,,,,
Q98277541,medical device,医療機器,Q12139612,Album amicorum of Joannes Le Francq of Berkhey 1,,album amicorum,,,,,,
Q98277544,medical device,医療機器,Q12139612,Album amicorum of Gerhard Philip Pelgrimz. Everts (1811-1886),,album amicorum,,,,,,
Q98277553,medical device,医療機器,Q12139612,"Album amicorum attributed to Hendrik Willem Mesdag (1831-1915), painter",,album amicorum,,,,,,
Q98277554,medical device,医療機器,Q12139612,"Album amicorum of Friedrich Carl Kremer (1757-1812), lawyer",,album amicorum,,,,,,
Q98277551,medical device,医療機器,Q12139612,"Album amicorum of miss. Molenkamp (sister of G. Molenkamp (1809-1886), pastor)",,album amicorum,,,,,,
Q98277558,medical device,医療機器,Q12139612,"Album amicorum of Heiliger Jacob Wunder, student of theology in Utrecht",,album amicorum,,,,,,
Q98277546,medical device,医療機器,Q12139612,"Album amicorum or visitors' book (2) by Nicolas Chevalier, bookseller from Sédan, years 1705-1720",,album amicorum,,,,,,
Q98277559,medical device,医療機器,Q12139612,Album amicorum of J.H.P. Buissink,,album amicorum,,,,,,
Q98277555,medical device,医療機器,Q12139612,"Album amicorum of Maria Elisabeth Varkevisser (1824-1898), married in 1851 to Adrianus Marinus van Dusseldorp",,album amicorum,,,,,,
Q98277561,medical device,医療機器,Q12139612,Album amicorum of Catherina Justina de Ruijter (1850-1941),,album amicorum,,,,,,
Q98277552,medical device,医療機器,Q12139612,Album amicorum of N.N. 1849 ('Betsy'),,album amicorum,,,,,,
Q98277556,medical device,医療機器,Q12139612,"Album amicorum of Johannes Godin, student in Utrecht",,album amicorum,,,,,,
Q98277557,medical device,医療機器,Q12139612,Album amicorum of Johannes Bollius (-1621),,album amicorum,,,,,,
Q98277549,medical device,医療機器,Q12139612,Album amicorum of Sophia H.F. from Esveldt Holtrop,,album amicorum,,,,,,
Q98277562,medical device,医療機器,Q12139612,Album amicorum of N.N. 1840 ('Cornelie'),,album amicorum,,,,,,
Q98277563,medical device,医療機器,Q12139612,Album amicorum of N.N. 1844,,album amicorum,,,,,,
Q98277560,medical device,医療機器,Q12139612,Album amicorum of N.N. 1835 ('Mina'),,album amicorum,,,,,,
Q98277543,medical device,医療機器,Q12139612,Poem album by Sara Graniers,,album amicorum,,,,,,
Q98277537,medical device,医療機器,Q12139612,Songbook or album amicorum of Sara Hobroeck (1636-),,album amicorum,,,,,,
Q101252579,medical device,医療機器,Q12139612,Amulet,,jewellery exhibition with publication,,,,,,
Q102178594,medical device,医療機器,Q12139612,El Greco,,reference work written by Manuel B. Cossio,,,,,,
Q28860818,medical device,医療機器,Q12139612,ARIA Singles Chart,,Australian singles chart,,,,,,
Q64362152,medical device,医療機器,Q12139612,SESAC Repertory,,catalog of musical works maintained by American rights society SESAC,,,,,,
Q28913614,medical device,医療機器,Q12139612,National Library of Wales Catalogue,,online library catalogue,,,,,,
Q64399236,medical device,医療機器,Q12139612,APRA AMCOS Repertory,,catalog of musical works maintained by Australasian rights society APRA AMCOS,,,,,,
Q80501415,medical device,医療機器,Q12139612,"Tapestries from the Samuel H. Kress Collection at the Philadelphia Museum of Art, The History of Constantine The Great, designed by Peter Paul Rubens and Pietro da Cortona",,art collection catalogue by David Dubon,,,,,,
Q23675944,medical device,医療機器,Q12139612,Mexican Espanol Airplay,,Chart for Spanish language music singles,,,,,,
Q61607000,medical device,医療機器,Q12139612,"Good unknowns, modern appreciation for unrecognized talent",,art catalog by Laurens J. Bol,,,,,,
Q41654582,medical device,医療機器,Q12139612,Billboard Japan Hot Animation,Billboard Japan Hot Animation,Animation song chart by Billboard Japan,Billboard Japanによるアニメ楽曲チャート,,,,,
Q61694401,medical device,医療機器,Q12139612,Marnat catalog,,catalog of the works of composer Maurice Ravel,,,,,,
Q43152918,medical device,医療機器,Q12139612,Heatseekers Albums,,Billboard chart,,,,,,
Q81170174,medical device,医療機器,Q12139612,Matthias Stoltenberg 200 år,,catalog,,,,,,
Q61778886,medical device,医療機器,Q12139612,"Illustrated catalogue of the tenth series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,1906 art catalog by Charles Sedelmeyer,,,,,,
Q61782043,medical device,医療機器,Q12139612,"Illustrated catalogue of the fourth series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,1897 art catalog by Charles Sedelmeyer,,,,,,
Q23901890,medical device,医療機器,Q12139612,"Catalogus van het kabinet van schilderyen, nagelaaten door den kunstminnaar Jan Gildemeester Jansz",,"1800 catalog raisonné of the art collection owned by Jan Jansz Gildemeester, written by Ph. van der Schley",,,,,,
Q61782261,medical device,医療機器,Q12139612,"Illustrated catalogue of the fifth series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,1899 art catalog by Charles Sedelmeyer,,,,,,
Q61785158,medical device,医療機器,Q12139612,"Illustrated catalogue of the seventh series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,1901 art catalog by Charles Sedelmeyer,,,,,,
Q61791962,medical device,医療機器,Q12139612,"Illustrated catalogue of the ninth series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,1905 art catalog by Charles Sedelmeyer,,,,,,
Q23928429,medical device,医療機器,Q12139612,A Descriptive Catalogue of the Etched Work of Wenceslaus Hollar 1607–1677,,"1982 bibliography by Pennington, Richard",,,,,,
Q23934423,medical device,医療機器,Q12139612,"A descriptive and illustrated catalogue of 150 paintings by old masters of the Dutch, Flemish, German, Italian, Spanish and French schools from the Kleinberger Galleries",,"1911 art sale catalog by F. Kleinberger Galleries (New York, N.Y.)",,,,,,
Q51796663,medical device,医療機器,Q12139612,SACEM repertory,,catalog of musical works maintained by French rights society SACEM,,,,,,
Q61861698,medical device,医療機器,Q12139612,ABRAMUS repertory,,catalog of musical works maintained by Brazilian rights society ABRAMUS,,,,,,
Q24026494,medical device,医療機器,Q12139612,"Catalogus van een uitmuntend kabinet met konstige schilderyen, door de beste Italiaansche, Fransche, Brabandsche en Nederlandsche meesters : alles in veele jaaren by een verzameld en nagelaaten door wylen den Wel Ed. Heer Pieter Locquet",,"1783 catalog raisonné of the art collection owned by Pieter Locquet, written by Ph. van der Schley",,,,,,
Q39087026,medical device,医療機器,Q12139612,Adult R&B Songs,アダルトR&Bソングス,Billboard song chart,,,,,,
Q21705055,medical device,医療機器,Q12139612,Top 2000 – 2012,,,,,,,,
Q21705053,medical device,医療機器,Q12139612,Top 2000 – 2011,,,,,,,,
Q21705058,medical device,医療機器,Q12139612,Top 2000 – 2015,,,,,,,,
Q21705056,medical device,医療機器,Q12139612,Top 2000 – 2013,,,,,,,,
Q21705057,medical device,医療機器,Q12139612,Top 2000 – 2014,,,,,,,,
Q21974466,medical device,医療機器,Q12139612,European Hit Radio Top 100 (2015),,,,,,,,
Q78420660,medical device,医療機器,Q12139612,de Young Selected Works,,2005 visitor's guide to newly reopened Fine Arts Museums of San Francisco,,,,,,
Q22976320,medical device,医療機器,Q12139612,Modernist inventory of Tarragona,,,,,,,,
Q25017022,medical device,医療機器,Q12139612,J.C. Dahl in Italy 1820-1821,,catalog,,,,,,
Q81446306,medical device,医療機器,Q12139612,The springtime of the Renaissance.,,"art exhibition and catalog 2013-2014, Palazzo Strozzi, Florence and Louvre Paris",,,,,,
Q23928333,medical device,医療機器,Q12139612,Wenzel Hollar. Beschreibendes Verzeichniß seiner Kupferstiche,,,,,,,,
Q61718181,medical device,医療機器,Q12139612,The Music of Francis Poulenc,,catalogue of the works of composer Francis Poulenc,,,,,,
Q25400933,medical device,医療機器,Q12139612,Official Physical Chart,,,,,,,,
Q25485577,medical device,医療機器,Q12139612,Spotify chart,,,,,,,,
Q25640895,medical device,医療機器,Q12139612,Limbo Top 100,,,,,,,,
Q27624252,medical device,医療機器,Q12139612,Suomen virallinen lista - Striimatuimmat,,,,,,,,
Q25174989,medical device,医療機器,Q12139612,J.C. Dahl in Danmark,,catalog,,,,,,
Q28453704,medical device,医療機器,Q12139612,Mainstream R&B/Hip-Hop,,,,,,,,
Q28504419,medical device,医療機器,Q12139612,European Hit Radio Top 100 (2016),,,,,,,,
Q24641139,medical device,医療機器,Q12139612,Rasmus Meyers samlinger : katalog.,,catalog of artworks in Bergen kommunale kunstsamlinger (Bergen artmuseum) in 1978,,,,,,
Q15222191,medical device,医療機器,Q12139612,general catalog of BnF,,bibliographic descriptions of the holdings of the Bibliothèque nationale de France and the authority files,,,,,,
Q39057405,medical device,医療機器,Q12139612,"Triple J Hottest 100, 2017",,record chart of songs produced in 2017 and ranked according to popular Australian vote,,,,,,
Q59618341,medical device,医療機器,Q12139612,Kendal Pattern Book,,surviving 18th-century textile sample book,,,,,,
Q30103021,medical device,医療機器,Q12139612,Spanish National Associations Register,,registration authority in Spain,,,,,,
Q60618253,medical device,医療機器,Q12139612,"Illustrated catalogue of the third series of 100 paintings by old masters of the Dutch, Flemish, Italian, French and English schools",,art catalog by Charles Sedelmeyer,,,,,,
Q24946114,medical device,医療機器,Q12139612,AirPlay – Nowości,,Polish airplay chart,,,,,,
Q30243179,medical device,医療機器,Q12139612,Philippines Hot 100,,Philippine music chart,,,,,,
Q49747672,medical device,医療機器,Q12139612,Central Library of National Technical University of Athens,,central library of the NTUA,,,,,,
Q39087373,medical device,医療機器,Q12139612,RIM Charts,,,,,,,,
Q24977188,medical device,医療機器,Q12139612,Mexico Ingles Airplay,,record chart published weekly by Billboard magazine,,,,,,
Q49834170,medical device,医療機器,Q12139612,tub.find,,Library discovery system,,,,,,
Q49836666,medical device,医療機器,Q12139612,tub.opac,,Library online public access catalogue,,,,,,
Q25036414,medical device,医療機器,Q12139612,HR Top 40,,Croatian airplay chart,,,,,,
Q25036416,medical device,医療機器,Q12139612,Top of the Shops,,Croatian music sales chart,,,,,,
Q25036972,medical device,医療機器,Q12139612,Chinese Music Charts,,Record chart,,,,,,
Q22443745,medical device,医療機器,Q12139612,Singles Top 100,,Swiss singles sales chart,,,,,,
Q60052476,medical device,医療機器,Q12139612,Catalogo della Regia pinacoteca di Torino,,1899 catalog of the Sabauda Gallery,,,,,,
Q23833686,medical device,医療機器,Q12139612,Catalog of the German National Library,ドイツ国立図書館図書目録,catalogue contains the holdings information of the German National Library starting from 1913,,,,,,
Q83131727,medical device,医療機器,Q12139612,Earth and Fire: Italian Terracotta Sculpture from Donatello to Canova,,art exhibition and catalogue,,,,,,
Q60182837,medical device,医療機器,Q12139612,Bartsch's Le Peintre Graveur Vol. 7,,volume 7 of catalogue by Adam Bartsch,,,,,,
Q27927503,medical device,医療機器,Q12139612,Electronic catalog of libraries of Belarus,,catalog of 4 state libraries of Belarus,,,,,,
Q79338554,medical device,医療機器,Q12139612,"Catalogue of paintings in the musée de Lille, 1893",,1893 collection catalog of paintings in the municipal museum in Lille,,,,,,
Q60220680,medical device,医療機器,Q12139612,Studien zu den datierten Gemälden des Nicolaes Maes (1634-1693),,catalog raisonné of Nicolaes Maes paintings by Leon Krempel,,,,,,
Q25291327,medical device,医療機器,Q12139612,Tillæg til fortegnelse over malerier og studier af L.A. Ring,,catalog raisonné by H. Chr. Christensen of works by L.A. Ring,,,,,,
Q82260552,medical device,医療機器,Q12139612,"The album amicorum of Jacob Heyblocq : introduction, transcriptions, paraphrases & notes to the facsimile",,"Facsimile of the album amicorum of Jacob Heyblocq accompanied by a catalogue with an introduction, numbering, transcriptions, translations, summaries and indices of the contributions and contributors",,,,,,
Q82264840,medical device,医療機器,Q12139612,Pieter de Hooch in Delft,,2019 exhibition in Museum Het Prinsenhof (11 October 2019 - 16 February 2020),,,,,,
Q53556514,medical device,医療機器,Q12139612,British Library online catalogue,,,,,,,,
Q60374430,medical device,医療機器,Q12139612,Kurzdokumentation von 300 Kunst-am-Bau-Werken des Bundes von 1950 bis 2013,,Catalog of German percent for art projects,,,,,,
Q25405857,medical device,医療機器,Q12139612,Album Top-40,,Danish albums sales list,,,,,,
Q60456757,medical device,医療機器,Q12139612,National Trust - Dutch Masters from British Country Houses,,"2018-2019 art exhibition in Holburne Museum, Mauritshuis, and Petworth House",,,,,,
Q60499732,medical device,医療機器,Q12139612,"Catalogue of a collection of paintings and some art objects, Vol. 1",,"Italian paintings in the collection of John Graver Johnson, catalogued by Bernard Berenson",,,,,,
Q60501461,medical device,医療機器,Q12139612,"Catalogue of a collection of paintings and some art objects, Vol. 2",,"Dutch & Flemish paintings in the collection of John Graver Johnson, catalogued by W.R. Valentiner",,,,,,
Q60504000,medical device,医療機器,Q12139612,"Catalogue of a collection of paintings and some art objects, Vol. 3",,"German, French, Spanish & English paintings in the collection of John Graver Johnson, catalogued by W.R. Valentiner",,,,,,
Q30916708,medical device,医療機器,Q12139612,ARIA Albums Chart,,Australian albums sales chart,,,,,,
Q28224355,medical device,医療機器,Q12139612,ARIA Digital Album Chart,,Australian music sales chart,,,,,,
Q61637297,medical device,医療機器,Q12139612,"Harriet Backer: 1845-1932, Bergen Billedgalleri 7. september - 27. oktober 1996, Nasjonalgalleriet 9. november 1996 - 2. februar 1997",,catalog,,,,,,
Q23019921,medical device,医療機器,Q12139612,"Triple J Hottest 100, 2015",,record chart of songs produced in 2015 and ranked according to popular Australian vote,,,,,,
Q61717994,medical device,医療機器,Q12139612,"Marit Lange, Harriet Backer",,catalog,,,,,,
Q28428401,medical device,医療機器,Q12139612,"Triple J Hottest 100, 2016",,record chart of songs produced in 2016 and ranked according to popular Australian vote,,,,,,
Q82746132,medical device,医療機器,Q12139612,Magnificent Venice! Venice: Europe and the Arts in the 18th Century,,"Ausstellung 2018/9 in the Grand Palais, Paris",,,,,,
Q25851997,medical device,医療機器,Q12139612,Catalogue of artworks by Akseli Gallen-Kallela,,"Catalogue created by the artist and updated by the Gallen-Kallela Museum, aiming at catalogue raisonné. Note: not an inventory number by any specific (museum) collection.",,,,,,
Q25877697,medical device,医療機器,Q12139612,National Library of Wales archives and manuscripts catalogue,,online catalog of archives held at the National Library of Wales,,,,,,
Q82805139,medical device,医療機器,Q12139612,French Tapestries & Textiles in the J. Paul Getty Museum,,online edition of 1997 book by Charissa Bremer-David,,,,,,
Q50808010,medical device,医療機器,Q12139612,SGAE repertory,,catalog of musical works maintained by Spanish rights society SGAE,,,,,,
Q98277538,medical device,医療機器,Q12139612,Album amicorum of Rudolph van Zijl (ca.1582-) from Utrecht,,album amicorum,,,,,,
Q98277539,medical device,医療機器,Q12139612,"Album amicorum of Theodorus Flemingh, law student",,album amicorum,,,,,,
Q60997035,medical device,医療機器,Q12139612,Paintings in the Cleveland Museum of Art in 1945,,illustrated catalog of paintings published with support from Elisabeth Severance Prentiss,,,,,,
Q64029229,medical device,医療機器,Q12139612,SIAE repertory,,catalog of musical works maintained by Italian rights society SIAE,,,,,,
Q24259403,medical device,医療機器,Q12139612,Pride and joy: Children's portraits in the Netherlands 1500-1700,誇りと喜び: オランダの子どもの肖像画 1500年代-1700年代,painting exhibition in the Frans Hals Museum and KMSK Antwerp in 2000,展示図録 フランス・ハルス美術館とベルギー王立美術館共催 2000年,,,,,
Q61260883,medical device,医療機器,Q12139612,A prosperous past : the sumptuous still life in the Netherlands 1600-1700,,"art catalog and exhibition at the Prinsenhof, Harvard, and Kimbell museums in 1988, written by Sam Segal, 1988",,,,,,
Q83132913,medical device,医療機器,Q12139612,Catalogue of the exhibition of works by Flemish and modern Belgian painters,,art catalog for Guildhall Gallery exhibition in 1906 by Alfred George Temple,,,,,,
Q3298136,medical device,医療機器,Q12139612,Tophit,ロシアの音楽チャート,"Radio Distribution, Airplay Monitoring, Charts",,,,,,
Q3298336,medical device,医療機器,Q12139612,Tropical Airplay,トロピカル・ソングス・チャート,US radio airplay music chart,,,,,,
Q857933,medical device,医療機器,Q12139612,Canada's Walk of Fame,カナダ・ウォーク・オブ・フェイム,"street in Toronto, Ontario, Canada",,,,,,
Q3663281,medical device,医療機器,Q12139612,Library of Congress Online Catalog,,online public access catalog of the Library of Congress,,,,,,
Q5535835,medical device,医療機器,Q12139612,Georg Wilhelm Friedrich Hegel bibliography,,list of the works by German philosopher G. W. F. Hegel,,,,,,
Q5546054,medical device,医療機器,Q12139612,George Washington bibliography,,selected list of works about George Washington,,,,,,
Q3232070,medical device,医療機器,Q12139612,RIAJ Digital Track Chart,RIAJ有料音楽配信チャート,Japanese record chart,,,,,,
Q1727057,medical device,医療機器,Q12139612,Paramount Plaza Walk of Fame,,,,,,,,
Q1136687,medical device,医療機器,Q12139612,Hockey Hall of Fame,ホッケーの殿堂,sports museum in downtown Toronto,カナダオンタリオ州トロントに所在する、アイスホッケーの歴史等を保存する建物,,,,,
Q4705325,medical device,医療機器,Q12139612,Alabama Sports Hall of Fame,,"sports hall of fame in Birmingham, Alabama",,,,,,
Q4708602,medical device,医療機器,Q12139612,Alaska Sports Hall of Fame,,"hall of fame in Anchorage, AK",,,,,,
Q2345775,medical device,医療機器,Q12139612,Walk of Fame of Cabaret,,"sidewalk between Proviant-Magazin and Schönborner Hof in Mainz, Germany",,,,,,
Q3782719,medical device,医療機器,Q12139612,FIDAL Hall of Fame,,museum in Italy,,,,,,
Q790588,medical device,医療機器,Q12139612,"Avenue of Stars, London",アベニュー・オブ・スターズ,"temporary walk of Fame in London, England",,,,,,
Q3306764,medical device,医療機器,Q12139612,My Documents,マイドキュメント,"special folder in Microsoft Windows, where users store their personal non-shared documents",,,,,,
Q4998363,medical device,医療機器,Q12139612,Bureau of Diplomatic Security bibliography,,,,,,,,
Q5017932,medical device,医療機器,Q12139612,Caitlín R. Kiernan bibliography,,,,,,,,
Q5086062,medical device,医療機器,Q12139612,Charlotte Mary Yonge bibliography,,,,,,,,
Q5106166,medical device,医療機器,Q12139612,Chris Claremont bibliography,,,,,,,,
Q5112959,medical device,医療機器,Q12139612,Christopher Nicole bibliography,,,,,,,,
Q5145618,medical device,医療機器,Q12139612,Colin Thiele bibliography,,,,,,,,
Q5213050,medical device,医療機器,Q12139612,Dan Abnett bibliography,,,,,,,,
Q5214346,medical device,医療機器,Q12139612,Dan Savage bibliography,,,,,,,,
Q5238880,medical device,医療機器,Q12139612,David Rakoff bibliography,,,,,,,,
Q5258864,medical device,医療機器,Q12139612,Dennis Potter bibliography,,,,,,,,
Q5294019,medical device,医療機器,Q12139612,Donald Barthelme bibliography,,,,,,,,
Q5337438,medical device,医療機器,Q12139612,Edgar Rice Burroughs bibliography,,,,,,,,
Q5340097,medical device,医療機器,Q12139612,Edna St. Vincent Millay bibliography,,,,,,,,
Q5342516,medical device,医療機器,Q12139612,"Edward D. Wood, Jr. bibliography",,,,,,,,
Q5345198,medical device,医療機器,Q12139612,Edward Said bibliography,,,,,,,,
