qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q136222810,medication,医薬品,Q12140,Amarasate,,extract for appetite control,,,,,,
Q106522112,medication,医薬品,Q12140,West China Hospital COVID-19 vaccine,,vaccine candidate against COVID-19,,,,,,
Q27275212,medication,医薬品,Q12140,luseogliflozin,ルセオグリフロジン,chemical compound,,,,,,
Q27277423,medication,医薬品,Q12140,bexagliflozin,,chemical compound,,,,,,
Q27294103,medication,医薬品,Q12140,atigliflozin,,chemical compound,,,,,,
Q27283562,medication,医薬品,Q12140,ipragliflozin L-proline,,chemical compound,,,,,,
Q3772854,medication,医薬品,Q12140,Mercromina,,topical merbromin solution used as an antiseptic agent,,,,,,
Q27279888,medication,医薬品,Q12140,lotilaner,,chemical compound,,,,,,
Q1752431,medication,医薬品,Q12140,Dental dam (oral sex),,,,,,,,
Q6151855,medication,医薬品,Q12140,Kolokol-1,KOLOKOL-1,chemical compound,,,,,,
Q129629284,medication,医薬品,Q12140,mRNA-1083,,combined vaccine candidate against influenza and Covid,,,,,,
Q122877522,medication,医薬品,Q12140,simnotrelvir/ritonavir,,antiviral combination medication,,,,,,
Q110263526,medication,医薬品,Q12140,mRNA-1283,,vaccine candidate against COVID-19,,,,,,
Q7842116,medication,医薬品,Q12140,TrimSpa,,dietary supplement,,,,,,
Q130343832,medication,医薬品,Q12140,direclidine,NBI-1117568,antipsychotic drug,,,,,,
Q27261271,medication,医薬品,Q12140,tofogliflozin,,chemical compound,,,,,,
Q3344800,medication,医薬品,Q12140,oral contraceptive,経口避妊薬,medication taken by mouth for the purpose of birth control,,D003276,,,,
Q3542091,medication,医薬品,Q12140,tunicamycin,ツニカマイシン,mixture; extract from bacteria,,D014415,,,,C0041385
Q50429939,medication,医薬品,Q12140,combined oral contraceptives,,fixed drug combinations administered orally for contraceptive purposes,,D003277,,,,C0009906
Q50429932,medication,医薬品,Q12140,female contraceptive agent,,chemical substances or agents with contraceptive activity in females,,D003271,,,,C0009873
Q27278211,medication,医薬品,Q12140,velagliflozin,,chemical compound,,,,,,
Q110442458,medication,医薬品,Q12140,nirmatrelvir/ritonavir,ニルマトレルビル・リトナビル,antiviral combination medication,,,,,,
Q130632792,medication,医薬品,Q12140,CT-388,,pharmaceutical compound,,,,,,
Q123598885,medication,医薬品,Q12140,enavogliflozin,,chemical compound,,,,,,
Q27891246,medication,医薬品,Q12140,sergliflozin,,chemical compound,,,,,,
Q27678903,medication,医薬品,Q12140,Mori Cortex,桑白皮,Crude drug,,,,,,
Q27253060,medication,医薬品,Q12140,mizagliflozin,,chemical compound,,,,,,
Q116785175,medication,医薬品,Q12140,Ceremonial Cacao,,"Cacao prepared in ritual or spiritual contexts, especially among Indigenous cultures such as the Maya. Must be handcrafted and minimally processed for ceremonial use.",,,,,,
Q107306926,medication,医薬品,Q12140,Indigenous Chocolate,,name translation describing a type of chocolate sourced by Amerindian natives at the origin of Theobroma cacao entered in commerce and maritime law by 1644,,,,,,
Q120468350,medication,医薬品,Q12140,retatrutide,,chemical compound,,,,,,
Q107404450,medication,医薬品,Q12140,Crohns MAP Vaccine,,Viral vector vaccine,,,,,,
Q27266178,medication,医薬品,Q12140,bexagliflozin diproline,,chemical compound,,,,,,
Q4946230,medication,医薬品,Q12140,Boroline,,Indian antiseptic cream,,,,,,
Q3064190,medication,医薬品,Q12140,Burow's solution,,astringent and antibacterial treatment,,,,,,
Q37890353,medication,医薬品,Q12140,Cacao Amazonas Perú,,,,,,,,
Q98681544,medication,医薬品,Q12140,hormonal contraceptive agents,,contraceptive agents that act on the endocrine system,,D000080066,,,,
Q56316433,medication,医薬品,Q12140,mulberry leaf,桑葉,,,,,,,
Q116817861,medication,医薬品,Q12140,Indigenous Cacao,先住民族のカカオ,cacao seeds or cocoa beans from Theobroma cacao trees growing at their place of origin in South America,南米原産のカカオの木から採れるカカオの種子またはカカオ豆,,,,,
Q47495780,medication,医薬品,Q12140,canagliflozin hemihydrate,,chemical compound,,,,,,
Q27896079,medication,医薬品,Q12140,velagliflozin proline,,chemical compound,,,,,,
Q47521479,medication,医薬品,Q12140,Voltaren,,pharmaceutical product,,,,,,
Q116778899,medication,医薬品,Q12140,Cacao-Chocolate,,chocolate produced from wild Theobroma cacao beans without preservatives,,,,,,
Q1327377,medication,医薬品,Q12140,four thieves vinegar,4人の泥棒の酢,concoction believed to protect users from the plague,,,,,,
Q120799016,medication,医薬品,Q12140,falimarev,,cancer vaccine made with a form of a chicken virus that does not cause disease in humans,,,,,,
Q124257924,medication,医薬品,Q12140,BNT162b5,,vaccine against SARS-CoV-2,,D000096106,,,,
Q7516587,medication,医薬品,Q12140,Silver proteinate,,staining chemical,,,,,,C0086985
Q111663084,medication,医薬品,Q12140,Packet of 'Anti-Baby' condoms,,item in Science Museum Group collections,,,,,,
Q847098,medication,医薬品,Q12140,Angelica dahurica,ヨロイグサ,species of plant,セリ科シシウド属の多年草であるヨロイグサの漢名,,,,,C1083049
Q105754741,medication,医薬品,Q12140,Rapidus,,,,,,,,
Q4207143,medication,医薬品,Q12140,Kagocel,,antiviral medication with unproven efficacy,,,,,,
Q7428376,medication,医薬品,Q12140,Savlon,サブロン,Antiseptic solution for hygiene care,,,,,,
Q124767680,medication,医薬品,Q12140,amycretin,,GLP-1 and amylin receptor agonist,,,,,,
Q105939175,medication,医薬品,Q12140,vaccinal liquid in the first COVID-19 shot given to Sarah Lindsay,,the actual substance that was injected into Sarah Lindsay's body in the moment of vaccination,,,,,,
Q118240704,medication,医薬品,Q12140,Gardasil 9,,HPV vaccine,,C000634046,,,,C3897122
Q111211557,medication,医薬品,Q12140,sarcocolla,,,,,,,,
Q864088,medication,医薬品,Q12140,female condom,女性用コンドーム,device for birth control and STI prevention,,D019111,,,,C0221829
Q112845564,medication,医薬品,Q12140,Tschamba-Fii,,,,,,,,
Q16645358,medication,医薬品,Q12140,Dolphin,,antiseptic,,,,,,
Q50429947,medication,医薬品,Q12140,postcoital contraceptives,,contraceptive substances to be used after coitus,,D003281,,,,
Q116814555,medication,医薬品,Q12140,CVL-354,イカルカプラント,chemical compound,,,,,,
Q7454518,medication,医薬品,Q12140,sergliflozin etabonate,,chemical compound,,,,,,
Q2995702,medication,医薬品,Q12140,contraceptive agents,,chemical substances that prevent or reduce the probability of conception,,D003270,,,,C0009871
Q97275232,medication,医薬品,Q12140,Coronavir,,anti-viral drug used to treat COVID-19,,,,,,
Q3221044,medication,医薬品,Q12140,pharmaceutical preparation of nitroglycerin,ニトログリセリン,drug,,,,,,
Q125213933,medication,医薬品,Q12140,coitus Saxonicus,,primitive birth-control method by which squeezing the urethra at the base of the penis immediately prior to ejaculation the semen is forced into the bladder,,,,,,
Q2903596,medication,医薬品,Q12140,Billy Boy,,,,,,,,
Q204193,medication,医薬品,Q12140,cinnamon bark extract,桂皮エキス,extract from cinnamon bark,シナモン樹皮の抽出物,,,,,
Q106365726,medication,医薬品,Q12140,Zhuyeqing Tea,,bamboo leaf green tea,,,,,,
Q11109817,medication,医薬品,Q12140,willow bark,,herbal medicine documented by the European Medicines Agency,,,,,,
Q11062782,medication,医薬品,Q12140,Lushan Yunwu,廬山雲霧,famous Chinese green tea from Jiangxi,,,,,,
Q1069130,medication,医薬品,Q12140,Longjing tea,龍井茶,"pan-roasted green tea from the area of Longjing Village in Hangzhou, China",,,,,,
Q318367,medication,医薬品,Q12140,mastic,マスティック・ガム,resin obtained from the mastic tree,ウルシ科の低木マスティックの樹液を原料とした食用のガム・スパイス,D000069997,,,,
Q13110465,medication,医薬品,Q12140,Ilaner kuzhampu,,,,,,,,
Q185690,medication,医薬品,Q12140,corticotropin,副腎皮質刺激ホルモン,hormone,ホルモンの一つ,D000324,,,,C0001655
Q120424,medication,医薬品,Q12140,balsam of Peru,ペルーバルサム,herbal preparation,ペルーバルサムの木から得られる樹脂,,,,,
Q2983740,medication,医薬品,Q12140,Biluochun,碧螺春,"famous Chinese green tea from Dongting Mountains, near Suzhou",,,,,,
Q17151716,medication,医薬品,Q12140,Anji bai cha,安吉白茶,"Rare, large-leafed green tea",,,,,,
Q10888066,medication,医薬品,Q12140,Maojian tea,信陽毛尖,one of the top Chinese green teas,,,,,,
Q21060978,medication,医薬品,Q12140,conker,,seed of Aesculus hippocastanum,,,,,,
Q6694772,medication,医薬品,Q12140,Lu'an Melon Seed tea,六安瓜片,One of China's most famous green tea,,,,,,
Q19703682,medication,医薬品,Q12140,Java tea,,herbal medicine documented by the European Medicines Agency,,,,,,
Q29573382,medication,医薬品,Q12140,Gypsum deformed cristal-MCG 7747,,"sample of deformed gypsum cristal found in the Galerie du Fondement at Bex Mine, Vaud, Switzerland.",,,,,,
Q203635,medication,医薬品,Q12140,myrrh,没薬,resin produced by the Commiphora myrrha tree,,C587573,,,,C0207011
Q29655528,medication,医薬品,Q12140,Gypsum-MGL 2367,,"sample of monoclinical gypsum crystal, found in Napoli, Italy",,,,,,
Q10503898,medication,医薬品,Q12140,Gentianae radix,,herbal medicine documented by the European Medicines Agency,,,,,,
Q1069679,medication,医薬品,Q12140,Huangshan Maofeng,黄山毛峰,one of the most famous green teas in China,,,,,,
Q484083,medication,医薬品,Q12140,green tea,緑茶,unoxidized tea,飲料の一種,,,,,C0795620
Q48832,medication,医薬品,Q12140,tea tree oil,チャノキ油,essential oil derived from leaves,精油,D020947,,,,C0216194
Q165431,medication,医薬品,Q12140,motherwort herb,マザーワート,herbal medicine documented by the European Medicines Agency,,,,,,
Q15622897,medication,医薬品,Q12140,clove,丁子,spice made from dried flowers of clove (Syzygium aromaticum),,,,,,C0009076
Q39058943,medication,医薬品,Q12140,Nirodh,,Indian condom brand,,,,,,
Q107304170,medication,医薬品,Q12140,flavored condom,,"a condom with flavor-coating, designed for oral sex",,,,,,
Q30043950,medication,医薬品,Q12140,sejak,,Korean green tea,,,,,,
Q30043971,medication,医薬品,Q12140,ujeon,,Korean green tea,,,,,,
Q20181582,medication,医薬品,Q12140,Sideritis herba,,herbal medicine documented by the European Medicines Agency,,,,,,
